%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
630448000000,123,630446000000,world,firefly/base_link,0.0063781738,-0.0087051392,0.0610357746,-6.14448908795E-06,1.3982312681E-06,-0.0002216776,0.9999999754,-0.0002565554,0.0005540727,0.0001867218,-0.0015120979,0.0087238676,-0.0057182673
630456000000,123,630454000000,world,firefly/base_link,0.0063781738,-0.0087051392,0.0609968845,7.17309125778E-06,6.44184987483E-06,-0.0002227617,0.9999999751,-0.0002446344,0.0005186723,-0.0194450748,0.0102277826,0.0011272235,0.0021773566
630472000000,124,630462000000,world,firefly/base_link,0.0070800781,-0.0094833374,0.0610354005,-6.52123400871E-06,1.39831153578E-06,-0.0002237204,0.999999975,0.0003281533,-0.0004222432,0.0099252515,-0.0012634983,0.0121660992,0.0088509087
630480000000,124,630474000000,world,firefly/base_link,0.0070800781,-0.0094833374,0.0610354005,-7.0359810561E-07,3.88079039428E-06,-0.000224344,0.9999999748,0.0003281537,-0.0004222449,0.0099252527,-0.0136770058,0.0048611056,-0.0080163235
630498000000,125,630492000000,world,firefly/base_link,0.0048522949,-0.0086212158,0.0610354005,7.34709509042E-06,6.4417735804E-06,-0.0002263366,0.9999999743,0.0003281529,-0.0004222399,0.0099252485,0.0130442712,-0.0046944846,-0.004855191
630506000000,125,630502000000,world,firefly/base_link,0.0048522949,-0.0086212158,0.0609968845,7.23921582806E-06,6.44179965894E-06,-0.0002268472,0.9999999742,-0.0002446348,0.0005186703,-0.019445075,0.0070036575,0.0185631275,0.0013581415
630522000000,126,630506000000,world,firefly/base_link,0.0079460144,-0.0096817017,0.0610357746,-6.28438002512E-06,1.39831298879E-06,-0.0002267845,0.9999999743,-0.000256555,0.0005540722,0.000186722,0.0005843371,-0.005050867,0.0008367704
630532000000,126,630524000000,world,firefly/base_link,0.0079460144,-0.0096817017,0.0610357746,-7.30824490289E-07,3.88080311281E-06,-0.0002289402,0.9999999738,-0.0002565552,0.0005540721,0.0001867221,-0.0172933496,0.0040876471,0.0069742988
630548000000,127,630534000000,world,firefly/base_link,0.0068778992,-0.0093269348,0.0610354005,7.38653201396E-06,6.44173452666E-06,-0.0002304221,0.9999999734,0.0003281528,-0.0004222316,0.0099252486,0.016657621,0.0180894435,0.0041529808
630556000000,127,630544000000,world,firefly/base_link,0.0068778992,-0.0093269348,0.0609968845,-3.42903725312E-07,3.8807072783E-06,-0.000230983,0.9999999733,-0.0002446385,0.0005186675,-0.0194450759,-0.0112078677,-0.0018201848,0.0066630661
630572000000,128,630562000000,world,firefly/base_link,0.0048141479,-0.0093460083,0.0609968845,6.98947590607E-06,6.44182076007E-06,-0.0002324648,0.9999999729,-0.0002446344,0.0005186762,-0.0194450748,0.0102264307,0.0005256069,-0.0137277445
630582000000,128,630572000000,world,firefly/base_link,0.0048141479,-0.0093460083,0.0610357746,-0.0000066,1.39842796686E-06,-0.0002329127,0.9999999729,-0.000256557,0.0005540726,0.0001867213,-0.0052494049,-0.007438261,-0.0246452194
630606000000,129,630596000000,world,firefly/base_link,0.007232666,-0.0101318359,0.0610357746,7.23925732876E-06,6.44173706575E-06,-0.0002355289,0.9999999722,-0.0002565626,0.0005540744,0.0001867184,0.001445088,0.0181791632,-0.0117718415
630610000000,129,630592000000,world,firefly/base_link,0.007232666,-0.0101318359,0.0609968845,-0.000000378,3.88071743278E-06,-0.0002355792,0.9999999722,-0.0002446381,0.000518738,-0.0194450695,-0.0109723846,-0.0007224406,-0.0035069819
630630000000,130,630620000000,world,firefly/base_link,0.0062332153,-0.0107688904,0.0610357746,6.87867037132E-06,6.44181693571E-06,-0.0002375717,0.9999999717,-0.000256557,0.0005540727,0.0001867212,0.0131477088,0.0112319519,-0.0079538943
630630000000,130,630618000000,world,firefly/base_link,0.0062332153,-0.0107688904,0.0610354005,6.87867037132E-06,6.44181693571E-06,-0.0002375717,0.9999999717,0.0003281533,-0.000422244,0.0099252515,0.0131477088,0.0112319519,-0.0079538943
630650000000,131,630636000000,world,firefly/base_link,0.0067024231,-0.0098342896,0.0610354005,-6.02932242142E-06,1.39816137321E-06,-0.0002385303,0.9999999715,0.0003281528,-0.0004222318,0.0099252486,-0.0120405679,-0.0082313082,-0.0097203149
630658000000,131,630640000000,world,firefly/base_link,0.0067024231,-0.0098342896,0.0609968845,-6.02932242142E-06,1.39816137321E-06,-0.0002385303,0.9999999715,-0.0002446381,0.0005187363,-0.0194450696,-0.0120405679,-0.0082313082,-0.0097203149
630674000000,132,630662000000,world,firefly/base_link,0.006439209,-0.0099754333,0.0610357746,-6.43687939053E-06,1.39840785112E-06,-0.0002405731,0.999999971,-0.000256555,0.0005540723,0.0001867219,-0.0194796901,-0.0024570525,0.0066216951
630680000000,132,630676000000,world,firefly/base_link,0.006439209,-0.0099754333,0.0609968845,6.90630783655E-06,6.44178092938E-06,-0.0002416572,0.9999999708,-0.0002446355,0.000518684,-0.0194450749,0.0060487421,-0.0102758029,-0.0043121455
630698000000,133,630694000000,world,firefly/base_link,0.006477356,-0.0091972351,0.0609968845,7.46463931739E-06,6.44160933765E-06,-0.0002431893,0.9999999704,-0.000244638,0.0005187381,-0.0194450695,-0.0015099443,0.0080524353,0.0188588322
630706000000,133,630694000000,world,firefly/base_link,0.006477356,-0.0091972351,0.0609968845,-6.1819498405E-06,1.3983769438E-06,-0.0002436372,0.9999999703,-0.000244638,0.0005187381,-0.0194450695,-0.011336133,0.0022430583,0.0006669301
630730000000,134,630722000000,world,firefly/base_link,0.0055618286,-0.0106658936,0.0610357746,-0.000006549,1.39849998007E-06,-0.00024568,0.9999999698,-0.0002565569,0.0005540729,0.0001867212,0.0126461494,-0.0040143826,0.0011615855
630730000000,134,630722000000,world,firefly/base_link,0.0055618286,-0.0106658936,0.0610357746,-0.000006549,1.39849998007E-06,-0.00024568,0.9999999698,-0.0002565569,0.0005540729,0.0001867212,0.0126461494,-0.0040143826,0.0011615855
630748000000,135,630746000000,world,firefly/base_link,0.0055618286,-0.0106658936,0.0610357746,-1.19286433848E-07,3.88055210428E-06,-0.0002473251,0.9999999694,-0.0002565626,0.0005540747,0.0001867183,-0.0101221606,0.005736594,-0.0058101526
630758000000,135,630752000000,world,firefly/base_link,0.0063247681,-0.0105934143,0.0610357746,-3.42865990931E-07,3.88071431516E-06,-0.0002483464,0.9999999692,-0.0002565553,0.0005540732,0.0001867216,-0.0058538716,0.0054547793,0.0095709531
630772000000,136,630762000000,world,firefly/base_link,0.0076179504,-0.009727478,0.0610354005,-5.3486603405E-07,3.88074152871E-06,-0.0002493678,0.9999999689,0.0003281534,-0.0004222419,0.0099252516,-0.0122351903,0.0081404643,0.0016170899
